country,provider,name,gb,days,usd,perGb,source
"mexico","eSIM.dog","AMBER_MX_5GB_30D_FF6B8688C1","5","30","4.51","0.902","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_12D","30","12","27.99","0.933","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_14D","30","14","27.99","0.933","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_15D","30","15","27.99","0.933","https://esim.dog/mx"
"mexico","Stellar","Mexico 100MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"mexico","Stellar","Mexico 3GB 15Days + Free Stellar VPN","3","15","2.89","0.963","stellar feed"
"mexico","Stellar","Mexico 10GB 30Days + Free Stellar VPN","10","30","9.8","0.98","stellar feed"
"mexico","Stellar","Mexico 9GB 30Days + Free Stellar VPN","9","30","8.86","0.984","stellar feed"
"mexico","eSIM.dog","BLACK_MX_30GB_20D","30","20","29.51","0.984","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_21D","30","21","29.51","0.984","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_25D","30","25","29.51","0.984","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_30GB_30D","30","30","29.51","0.984","https://esim.dog/mx"
"mexico","Stellar","Mexico 8GB 30Days + Free Stellar VPN","8","30","7.94","0.993","stellar feed"
"mexico","Stellar","Mexico 6GB 30Days + Free Stellar VPN","6","30","5.96","0.993","stellar feed"
"mexico","eSIM.dog","BLACK_MX_15GB_30D","15","30","14.98","0.999","https://esim.dog/mx"
"mexico","Stellar","Mexico 7GB 30Days + Free Stellar VPN","7","30","7","1","stellar feed"
"mexico","eSIM.dog","BLACK_MX_12GB_30D","12","30","12.16","1.013","https://esim.dog/mx"
"mexico","Stellar","Mexico 3GB 30Days + Free Stellar VPN","3","30","3.06","1.02","stellar feed"
"mexico","Stellar","Mexico 5GB 30Days + Free Stellar VPN","5","30","5.19","1.038","stellar feed"
"mexico","Stellar","Mexico 500MB 7Days + Free Stellar VPN","1","7","1.06","1.06","stellar feed"
"mexico","eSIM.dog","AMBER_MX_4GB_10D_C4BFC22E7F","4","10","4.25","1.063","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_4GB_30D_BB2E5A1264","4","30","4.25","1.063","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_2GB_1D_87C290D448","2","1","2.13","1.065","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_2GB_10D_B3292D6137","2","10","2.13","1.065","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_2GB_14D_E349403D58","2","14","2.13","1.065","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_2GB_15D_DD3BA8D02F","2","15","2.13","1.065","https://esim.dog/mx"
"mexico","Airalo","chido-plus-30days-50gb","50","30","54","1.08","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","BLACK_MX_30GB_90D","30","90","32.64","1.088","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_15GB_90D","15","90","16.4","1.093","https://esim.dog/mx"
"mexico","Stellar","Mexico 1GB 7Days + Free Stellar VPN","1","7","1.11","1.11","stellar feed"
"mexico","eSIM.dog","AMBER_MX_2GB_20D_54407E8AE5","2","20","2.27","1.135","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_2GB_30D_DE74B2D3EE","2","30","2.27","1.135","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_3GB_21D_AC6EB90DB5","3","21","3.49","1.163","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_3GB_25D_336131A692","3","25","3.49","1.163","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_3GB_30D_91A53BD3F1","3","30","3.49","1.163","https://esim.dog/mx"
"mexico","eSIM.dog","BLUE_MX_CFF769F0E9","50","180","61.48","1.23","https://esim.dog/mx"
"mexico","Stellar","Mexico 2GB 15Days + Free Stellar VPN","2","15","2.47","1.235","stellar feed"
"mexico","Stellar","Mexico 2GB 30Days + Free Stellar VPN","2","30","2.63","1.315","stellar feed"
"mexico","Airalo","chido-fon-in-15days-20gb","20","15","29.5","1.475","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","GREEN_MX_66E47493C8","40","180","61.48","1.537","https://esim.dog/mx"
"mexico","Airalo","chido-fon-in-30days-20gb","20","30","31","1.55","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","AMBER_MX_1GB_3D_639725B5E6","1","3","1.57","1.57","https://esim.dog/mx"
"mexico","eSIM.dog","GREEN_MX_3D0A5B0730","80","365","126.28","1.579","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_4D_361A189B97","1","4","1.6","1.6","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_5D_2519187756","1","5","1.6","1.6","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_7D_89DD5ACA74","1","7","1.63","1.63","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_10D_F56FBDD5E4","1","10","1.65","1.65","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_20D_205F2CF45E","1","20","1.69","1.69","https://esim.dog/mx"
"mexico","Airalo","chido-fon-in-7days-10gb","10","7","17","1.7","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","AMBER_MX_1GB_25D_607FFB2FE9","1","25","1.71","1.71","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_30D_EAB4308F3B","1","30","1.71","1.71","https://esim.dog/mx"
"mexico","Airalo","chido-fon-in-15days-10gb","10","15","17.5","1.75","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-fon-in-30days-10gb","10","30","18.5","1.85","https://www.airalo.com/mexico-esim"
"mexico","Saily","20GB / 30d","20","30","37.99","1.9","https://saily.com/esim-mexico/"
"mexico","eSIM.dog","AMBER_MX_1GB_1D_C8FEC90382","1","1","1.99","1.99","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_2D_1B06661CA1","1","2","1.99","1.99","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_1GB_6D_78CC32AFA8","1","6","1.99","1.99","https://esim.dog/mx"
"mexico","Airalo","chido-plus-15days-20gb","20","15","40","2","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","GREEN_MX_112B3C89CD","20","365","40.78","2.039","https://esim.dog/mx"
"mexico","Airalo","chido-plus-30days-20gb","20","30","42.5","2.125","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","BLACK_MX_5GB_45D","5","45","10.66","2.132","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_5GB_60D","5","60","10.66","2.132","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_5GB_90D","5","90","10.66","2.132","https://esim.dog/mx"
"mexico","eSIM.dog","GREEN_MX_5484E10CD1","10","365","21.69","2.169","https://esim.dog/mx"
"mexico","eSIM.dog","GREEN_MX_5D41571B6D","40","365","87.98","2.2","https://esim.dog/mx"
"mexico","Airalo","chido-plus-7days-10gb","10","7","23.5","2.35","https://www.airalo.com/mexico-esim"
"mexico","Saily","10GB / 30d","10","30","23.99","2.399","https://saily.com/esim-mexico/"
"mexico","Airalo","chido-fon-in-7days-5gb","5","7","12","2.4","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-plus-15days-10gb","10","15","24.5","2.45","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-fon-in-3days-3gb","3","3","7.5","2.5","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-fon-in-15days-5gb","5","15","12.5","2.5","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","GREEN_MX_CDBAE274D3","5","365","12.89","2.578","https://esim.dog/mx"
"mexico","Airalo","chido-fon-in-30days-5gb","5","30","13","2.6","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-plus-30days-10gb","10","30","26","2.6","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-fon-in-7days-3gb","3","7","8.5","2.833","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","BLACK_MX_1GB_90D","1","90","2.94","2.94","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_2GB_90D","2","90","5.89","2.945","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_3GB_90D","3","90","8.84","2.947","https://esim.dog/mx"
"mexico","Saily","5GB / 30d","5","30","14.99","2.998","https://saily.com/esim-mexico/"
"mexico","eSIM.dog","YELLOW_MX_5526C3847C","60","125","197.49","3.292","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_512MB_10D_1D462FDDF9","0.5","10","1.65","3.3","https://esim.dog/mx"
"mexico","Saily","3GB / 30d","3","30","9.99","3.33","https://saily.com/esim-mexico/"
"mexico","eSIM.dog","AMBER_MX_512MB_15D_C4A0C2ABE1","0.5","15","1.68","3.36","https://esim.dog/mx"
"mexico","Airalo","chido-plus-7days-5gb","5","7","17","3.4","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","AMBER_MX_512MB_30D_E0E364BF5C","0.5","30","1.71","3.42","https://esim.dog/mx"
"mexico","Airalo","chido-plus-15days-5gb","5","15","17.5","3.5","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-plus-3days-3gb","3","3","11","3.667","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-plus-30days-5gb","5","30","18.5","3.7","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","BLACK_MX_500MB_1D","0.5","1","1.99","3.98","https://esim.dog/mx"
"mexico","Airalo","chido-fon-in-3days-1gb","1","3","4","4","https://www.airalo.com/mexico-esim"
"mexico","Airalo","chido-plus-7days-3gb","3","7","12.5","4.167","https://www.airalo.com/mexico-esim"
"mexico","Saily","1GB / 7d","1","7","4.99","4.99","https://saily.com/esim-mexico/"
"mexico","eSIM.dog","PINK_MX_126CFD5C39","0.49","1","2.49","5.082","https://esim.dog/mx"
"mexico","eSIM.dog","PGF5F40E7","0.49","7","2.49","5.082","https://esim.dog/mx"
"mexico","Airalo","chido-plus-3days-1gb","1","3","5.5","5.5","https://www.airalo.com/mexico-esim"
"mexico","eSIM.dog","YELLOW_MX_1EB0EC0224","10","180","66.49","6.649","https://esim.dog/mx"
"mexico","eSIM.dog","BLUE_MX_902E218653","1","365","9.49","9.49","https://esim.dog/mx"
"mexico","eSIM.dog","YELLOW_MX_F132E23DC0","0.29","3","2.98","10.276","https://esim.dog/mx"
"mexico","eSIM.dog","AMBER_MX_100MB_7D_C893908555","0.1","7","1.49","14.9","https://esim.dog/mx"
"mexico","eSIM.dog","YELLOW_MX_89BF658DF7","0.2","30","2.99","14.95","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_10D","0.1","10","1.65","16.5","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_15D","0.1","15","1.68","16.8","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_20D","0.1","20","1.69","16.9","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_30D","0.1","30","1.71","17.1","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_1D","0.1","1","1.99","19.9","https://esim.dog/mx"
"mexico","eSIM.dog","BLACK_MX_100MB_90D","0.1","90","1.99","19.9","https://esim.dog/mx"
"singapore","eSIM.dog","AMBER_SG_40GB_1D_E856B04284","40","1","6.49","0.162","https://esim.dog/sg"
"singapore","Stellar","Singapore 3GB 30Days + Free Stellar VPN","3","30","0.49","0.163","stellar feed"
"singapore","eSIM.dog","AMBER_SG_30GB_1D_0D4D814025","30","1","4.99","0.166","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_1D_2975793AD4","50","1","9.9","0.198","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_3D_00CA02B4B7","50","3","9.9","0.198","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_5D_ED3F9385F5","50","5","9.9","0.198","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_2D_9461D78F8F","40","2","7.99","0.2","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_4D_B8CD9F938C","40","4","8.25","0.206","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_6D_E7ADE491EA","40","6","8.25","0.206","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_10D_9E92966EC2","40","10","8.25","0.206","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_15D_03562CBD24","40","15","8.25","0.206","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_40GB_25D_1CCB8F4587","40","25","8.25","0.206","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_3D_47A60665CB","30","3","6.49","0.216","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_5D_5F1EFF97D1","30","5","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_7D_CE03E4D81B","30","7","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_10D_07C89C12DA","30","10","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_12D_044AE0C726","30","12","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_14D_1615FF1E8C","30","14","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_15D_197C88F793","30","15","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_20D_676969EF46","30","20","6.58","0.219","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_21D_18DB452D54","30","21","6.58","0.219","https://esim.dog/sg"
"singapore","Stellar","Singapore 50GB 30Days + Free Stellar VPN","50","30","11.39","0.228","stellar feed"
"singapore","Stellar","Singapore 48GB 30Days + Free Stellar VPN","48","30","10.99","0.229","stellar feed"
"singapore","Stellar","Singapore 45GB 30Days + Free Stellar VPN","45","30","10.42","0.232","stellar feed"
"singapore","eSIM.dog","AMBER_SG_15GB_1D_5A0A610B67","15","1","3.49","0.233","https://esim.dog/sg"
"singapore","Stellar","Singapore 42GB 30Days + Free Stellar VPN","42","30","9.85","0.235","stellar feed"
"singapore","Stellar","Singapore 40GB 30Days + Free Stellar VPN","40","30","9.49","0.237","stellar feed"
"singapore","eSIM.dog","AMBER_SG_40GB_30D_6ED22D5134","40","30","9.55","0.239","https://esim.dog/sg"
"singapore","Stellar","Singapore 38GB 30Days + Free Stellar VPN","38","30","9.12","0.24","stellar feed"
"singapore","Stellar","Singapore 35GB 30Days + Free Stellar VPN","35","30","8.55","0.244","stellar feed"
"singapore","eSIM.dog","AMBER_SG_20GB_1D_4A75012563","20","1","4.93","0.246","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_3D_52B2597FEF","20","3","4.93","0.246","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_5D_049BA6E537","20","5","4.93","0.246","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_7D_09F27B2769","20","7","4.93","0.246","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_10D_60BC720CE4","20","10","4.93","0.246","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_30GB_30D_46EDE986FC","30","30","7.42","0.247","https://esim.dog/sg"
"singapore","Stellar","Singapore 32GB 30Days + Free Stellar VPN","32","30","7.96","0.249","stellar feed"
"singapore","Stellar","Singapore 30GB 30Days + Free Stellar VPN","30","30","7.58","0.253","stellar feed"
"singapore","eSIM.dog","AMBER_SG_15GB_2D_9D14351859","15","2","3.81","0.254","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_5D_2EDF058816","15","5","3.81","0.254","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_6D_B8E6A5BC1E","15","6","3.81","0.254","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_10D_62FFD16717","15","10","3.81","0.254","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_7D_AD45AEEABF","50","7","12.79","0.256","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_10D_6BA86BB047","50","10","12.79","0.256","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_1D_67C1277F6F","10","1","2.57","0.257","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_1D_31D2E90F08","12","1","3.16","0.263","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_2D_A1EBFF8D02","12","2","3.16","0.263","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_4D_383E6E70E6","12","4","3.16","0.263","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_5D_D7875EE4DD","12","5","3.16","0.263","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_7D_580CFCBD6F","12","7","3.16","0.263","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_12D_FF11AF3152","50","12","13.32","0.266","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_14D_94CF2BC4CD","50","14","13.32","0.266","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_15D_147FB2AD62","50","15","13.32","0.266","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_9GB_1D_2363B6EE84","9","1","2.43","0.27","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_14D_2DC792F509","15","14","4.05","0.27","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_15D_BF7A7D119A","15","15","4.05","0.27","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_15GB_21D_93D7E54B24","15","21","4.05","0.27","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_20D_1F5B2AC96C","50","20","13.83","0.277","https://esim.dog/sg"
"singapore","Stellar","Singapore 20GB 30Days + Free Stellar VPN","20","30","5.68","0.284","stellar feed"
"singapore","eSIM.dog","AMBER_SG_9GB_2D_09296D615F","9","2","2.57","0.286","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_9GB_4D_792C8E45A3","9","4","2.57","0.286","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_21D_F6F50F1D9D","50","21","14.35","0.287","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_25D_EAFAD3CA85","50","25","14.35","0.287","https://esim.dog/sg"
"singapore","Stellar","Singapore 18GB 30Days + Free Stellar VPN","18","30","5.18","0.288","stellar feed"
"singapore","eSIM.dog","PINK_1766557769320451_10","100","10","28.99","0.29","https://esim.dog/sg"
"singapore","Stellar","Singapore 16GB 30Days + Free Stellar VPN","16","30","4.67","0.292","stellar feed"
"singapore","Stellar","Singapore 15GB 30Days + Free Stellar VPN","15","30","4.39","0.293","stellar feed"
"singapore","Stellar","Singapore 14GB 30Days + Free Stellar VPN","14","30","4.16","0.297","stellar feed"
"singapore","Stellar","Singapore 10GB 30Days + Free Stellar VPN","10","30","2.98","0.298","stellar feed"
"singapore","eSIM.dog","AMBER_SG_15GB_30D_057EC233CF","15","30","4.49","0.299","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_50GB_30D_9CE4D9E063","50","30","14.99","0.3","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_25D_6584DBA2B8","12","25","3.62","0.302","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_12GB_30D_765642636F","12","30","3.62","0.302","https://esim.dog/sg"
"singapore","Stellar","Singapore 12GB 30Days + Free Stellar VPN","12","30","3.64","0.303","stellar feed"
"singapore","eSIM.dog","AMBER_SG_8GB_1D_185E744958","8","1","2.43","0.304","https://esim.dog/sg"
"singapore","Stellar","Singapore 9GB 30Days + Free Stellar VPN","9","30","2.81","0.312","stellar feed"
"singapore","eSIM.dog","AMBER_SG_10GB_3D_EAC30C213F","10","3","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_4D_D4F5CE03D3","10","4","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_7D_0264ECF98F","10","7","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_10D_D40C31223D","10","10","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_12D_8E974A665A","10","12","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_14D_DD9C350BD5","10","14","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_15D_30BCA57DDF","10","15","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_20D_0FF9AF32D4","10","20","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_21D_843D412954","10","21","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_25D_6B27C3C457","10","25","3.16","0.316","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_8GB_2D_66ADDF9D6C","8","2","2.57","0.321","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_8GB_4D_31BBBBA7F0","8","4","2.57","0.321","https://esim.dog/sg"
"singapore","Stellar","Singapore 5GB 30Days + Free Stellar VPN","5","30","1.61","0.322","stellar feed"
"singapore","eSIM.dog","AMBER_SG_20GB_12D_36F9A3DBDD","20","12","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_14D_16AF098F1A","20","14","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_15D_60A122160E","20","15","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_20D_53952321A7","20","20","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_21D_4DC7540791","20","21","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_25D_E89DC39E4C","20","25","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_20GB_30D_4E9645107E","20","30","6.47","0.324","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_7GB_1D_E8BFE0F0C1","7","1","2.31","0.33","https://esim.dog/sg"
"singapore","Stellar","Singapore 8GB 30Days + Free Stellar VPN","8","30","2.67","0.334","stellar feed"
"singapore","eSIM.dog","AMBER_SG_6GB_1D_29D4763E60","6","1","2.02","0.337","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_9GB_10D_EC211D7607","9","10","3.16","0.351","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_9GB_25D_B7F6C3B879","9","25","3.16","0.351","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_9GB_30D_1EA0E9242B","9","30","3.16","0.351","https://esim.dog/sg"
"singapore","Stellar","Singapore 3GB 15Days + Free Stellar VPN","3","15","1.06","0.353","stellar feed"
"singapore","Stellar","Singapore 7GB 30Days + Free Stellar VPN","7","30","2.49","0.356","stellar feed"
"singapore","eSIM.dog","AMBER_SG_6GB_2D_2D65C25F94","6","2","2.16","0.36","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_6GB_4D_A7E8550EFA","6","4","2.16","0.36","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_6GB_7D_E71C299BA6","6","7","2.16","0.36","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_10GB_30D_0170A342C5","10","30","3.62","0.362","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_7GB_3D_18A93E408D","7","3","2.57","0.367","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_7GB_4D_C5296632F8","7","4","2.57","0.367","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_7GB_10D_E230FC20C9","7","10","2.57","0.367","https://esim.dog/sg"
"singapore","eSIM.dog","PINK_1766557769320451_30","100","30","36.99","0.37","https://esim.dog/sg"
"singapore","Stellar","Singapore 20GB 30Days (nonhkip) + Free Stellar VPN","20","30","7.45","0.372","stellar feed"
"singapore","eSIM.dog","AMBER_SG_5GB_1D_02875C8AD1","5","1","1.87","0.374","https://esim.dog/sg"
"singapore","eSIM.dog","AMBER_SG_6GB_25D_DED2AB0582","6","25","2.31","0.385","https://esim.dog/sg"
"singapore","Stellar","Singapore 6GB 30Days + Free Stellar VPN","6","30","2.34","0.39","stellar feed"
"singapore","eSIM.dog","AMBER_SG_8GB_7D_876A0C0D64","8","7","3.16","0.395","https://esim.dog/sg"
